,mp,mp.1,fg,fga,fg%,3p,3pa,3p%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,gmsc,+/-,ts%,efg%,3par,ftr,orb%,drb%,trb%,ast%,stl%,blk%,tov%,usg%,ortg,drtg,mp_max,mp_max.1,fg_max,fga_max,fg%_max,3p_max,3pa_max,3p%_max,ft_max,fta_max,ft%_max,orb_max,drb_max,trb_max,ast_max,stl_max,blk_max,tov_max,pf_max,pts_max,gmsc_max,+/-_max,ts%_max,efg%_max,3par_max,ftr_max,orb%_max,drb%_max,trb%_max,ast%_max,stl%_max,blk%_max,tov%_max,usg%_max,ortg_max,drtg_max,team,total,home,index_opp,mp_opp,mp_opp.1,fg_opp,fga_opp,fg%_opp,3p_opp,3pa_opp,3p%_opp,ft_opp,fta_opp,ft%_opp,orb_opp,drb_opp,trb_opp,ast_opp,stl_opp,blk_opp,tov_opp,pf_opp,pts_opp,gmsc_opp,+/-_opp,ts%_opp,efg%_opp,3par_opp,ftr_opp,orb%_opp,drb%_opp,trb%_opp,ast%_opp,stl%_opp,blk%_opp,tov%_opp,usg%_opp,ortg_opp,drtg_opp,mp_max_opp,mp_max_opp.1,fg_max_opp,fga_max_opp,fg%_max_opp,3p_max_opp,3pa_max_opp,3p%_max_opp,ft_max_opp,fta_max_opp,ft%_max_opp,orb_max_opp,drb_max_opp,trb_max_opp,ast_max_opp,stl_max_opp,blk_max_opp,tov_max_opp,pf_max_opp,pts_max_opp,gmsc_max_opp,+/-_max_opp,ts%_max_opp,efg%_max_opp,3par_max_opp,ftr_max_opp,orb%_max_opp,drb%_max_opp,trb%_max_opp,ast%_max_opp,stl%_max_opp,blk%_max_opp,tov%_max_opp,usg%_max_opp,ortg_max_opp,drtg_max_opp,team_opp,total_opp,home_opp,season,date,won
1373,240.0,240.0,36.0,92.0,0.391,17.0,49.0,0.347,25.0,31.0,0.806,16.0,31.0,47.0,29.0,8.0,4.0,9.0,24.0,114.0,,,0.54,0.484,0.533,0.337,32.0,86.1,54.7,80.6,8.5,8.0,7.9,100.0,120.4,108.8,,,8.0,20.0,0.75,5.0,13.0,0.5,6.0,9.0,1.0,5.0,7.0,11.0,6.0,3.0,2.0,3.0,4.0,23.0,17.5,25.0,0.75,0.75,0.917,1.333,19.9,33.2,25.5,38.1,4.9,8.0,25.8,28.3,154.0,115.0,GSW,114,1,0,240.0,240.0,39.0,76.0,0.513,8.0,26.0,0.308,17.0,24.0,0.708,5.0,34.0,39.0,30.0,4.0,6.0,15.0,24.0,103.0,,,0.595,0.566,0.342,0.316,13.9,68.0,45.3,76.9,4.2,14.0,14.8,100.0,108.8,120.4,,,12.0,19.0,0.833,4.0,6.0,0.75,8.0,11.0,1.0,2.0,6.0,7.0,9.0,2.0,4.0,4.0,4.0,30.0,24.3,2.0,1.083,1.083,1.0,1.375,12.7,48.0,27.9,42.3,2.9,19.2,30.7,28.6,200.0,127.0,UTA,103,0,2025,2025-01-28,True
1374,240.0,240.0,37.0,72.0,0.514,10.0,33.0,0.303,20.0,23.0,0.87,4.0,35.0,39.0,25.0,5.0,3.0,22.0,19.0,104.0,,,0.633,0.583,0.458,0.319,11.4,74.5,47.6,67.6,5.1,5.3,21.1,100.0,106.2,120.5,,,10.0,16.0,1.0,5.0,8.0,0.625,10.0,11.0,1.0,2.0,7.0,8.0,9.0,1.0,2.0,8.0,5.0,31.0,25.1,5.0,1.064,1.0,1.0,5.0,27.9,22.6,14.3,59.3,5.0,9.0,37.5,40.7,227.0,128.0,LAL,104,0,1,240.0,240.0,43.0,91.0,0.473,11.0,34.0,0.324,21.0,25.0,0.84,12.0,31.0,43.0,20.0,14.0,4.0,9.0,20.0,118.0,,,0.578,0.533,0.374,0.275,25.5,88.6,52.4,46.5,14.3,10.3,8.1,100.0,120.5,106.2,,,15.0,26.0,0.667,4.0,11.0,0.5,9.0,9.0,1.0,5.0,6.0,8.0,5.0,4.0,3.0,2.0,5.0,43.0,32.5,20.0,0.751,0.75,0.75,1.0,25.8,35.1,21.0,18.5,7.3,18.6,33.3,37.2,162.0,115.0,PHI,118,1,2025,2025-01-28,False
1375,240.0,240.0,43.0,91.0,0.473,11.0,34.0,0.324,21.0,25.0,0.84,12.0,31.0,43.0,20.0,14.0,4.0,9.0,20.0,118.0,,,0.578,0.533,0.374,0.275,25.5,88.6,52.4,46.5,14.3,10.3,8.1,100.0,120.5,106.2,,,15.0,26.0,0.667,4.0,11.0,0.5,9.0,9.0,1.0,5.0,6.0,8.0,5.0,4.0,3.0,2.0,5.0,43.0,32.5,20.0,0.751,0.75,0.75,1.0,25.8,35.1,21.0,18.5,7.3,18.6,33.3,37.2,162.0,115.0,PHI,118,1,0,240.0,240.0,37.0,72.0,0.514,10.0,33.0,0.303,20.0,23.0,0.87,4.0,35.0,39.0,25.0,5.0,3.0,22.0,19.0,104.0,,,0.633,0.583,0.458,0.319,11.4,74.5,47.6,67.6,5.1,5.3,21.1,100.0,106.2,120.5,,,10.0,16.0,1.0,5.0,8.0,0.625,10.0,11.0,1.0,2.0,7.0,8.0,9.0,1.0,2.0,8.0,5.0,31.0,25.1,5.0,1.064,1.0,1.0,5.0,27.9,22.6,14.3,59.3,5.0,9.0,37.5,40.7,227.0,128.0,LAL,104,0,2025,2025-01-28,True
1376,240.0,240.0,44.0,87.0,0.506,11.0,35.0,0.314,13.0,18.0,0.722,9.0,27.0,36.0,26.0,8.0,2.0,11.0,22.0,112.0,,,0.59,0.569,0.402,0.207,20.5,61.4,40.9,59.1,8.3,3.3,10.4,100.0,116.5,130.1,,,17.0,24.0,1.0,3.0,10.0,1.0,5.0,10.0,1.0,4.0,8.0,12.0,6.0,3.0,1.0,4.0,4.0,39.0,30.1,2.0,1.5,1.5,1.0,1.0,12.1,24.3,18.2,31.4,14.8,5.9,43.6,52.0,276.0,139.0,MIL,112,0,1,240.0,240.0,45.0,88.0,0.511,12.0,28.0,0.429,23.0,28.0,0.821,17.0,35.0,52.0,26.0,6.0,2.0,15.0,18.0,125.0,,,0.623,0.58,0.318,0.318,38.6,79.5,59.1,57.8,6.2,3.8,13.0,100.0,130.1,116.5,,,10.0,19.0,1.0,4.0,8.0,1.0,7.0,9.0,1.0,5.0,9.0,14.0,7.0,2.0,1.0,5.0,4.0,30.0,21.5,15.0,1.136,1.0,0.5,1.0,41.1,28.7,30.8,28.5,3.2,8.7,33.3,35.2,250.0,123.0,POR,125,1,2025,2025-01-28,False
1377,240.0,240.0,45.0,88.0,0.511,12.0,28.0,0.429,23.0,28.0,0.821,17.0,35.0,52.0,26.0,6.0,2.0,15.0,18.0,125.0,,,0.623,0.58,0.318,0.318,38.6,79.5,59.1,57.8,6.2,3.8,13.0,100.0,130.1,116.5,,,10.0,19.0,1.0,4.0,8.0,1.0,7.0,9.0,1.0,5.0,9.0,14.0,7.0,2.0,1.0,5.0,4.0,30.0,21.5,15.0,1.136,1.0,0.5,1.0,41.1,28.7,30.8,28.5,3.2,8.7,33.3,35.2,250.0,123.0,POR,125,1,0,240.0,240.0,44.0,87.0,0.506,11.0,35.0,0.314,13.0,18.0,0.722,9.0,27.0,36.0,26.0,8.0,2.0,11.0,22.0,112.0,,,0.59,0.569,0.402,0.207,20.5,61.4,40.9,59.1,8.3,3.3,10.4,100.0,116.5,130.1,,,17.0,24.0,1.0,3.0,10.0,1.0,5.0,10.0,1.0,4.0,8.0,12.0,6.0,3.0,1.0,4.0,4.0,39.0,30.1,2.0,1.5,1.5,1.0,1.0,12.1,24.3,18.2,31.4,14.8,5.9,43.6,52.0,276.0,139.0,MIL,112,0,2025,2025-01-28,True
1378,240.0,240.0,37.0,92.0,0.402,15.0,49.0,0.306,11.0,12.0,0.917,10.0,37.0,47.0,28.0,3.0,7.0,15.0,19.0,100.0,,,0.514,0.484,0.533,0.13,20.4,86.0,51.1,75.7,3.0,16.3,13.4,100.0,100.1,122.2,,,6.0,15.0,0.667,3.0,7.0,0.5,3.0,3.0,1.0,3.0,9.0,11.0,6.0,1.0,3.0,4.0,5.0,16.0,14.3,2.0,0.872,0.833,1.0,0.375,12.7,40.4,24.8,52.9,2.1,14.5,24.4,34.2,165.0,129.0,CHI,100,0,1,240.0,240.0,41.0,87.0,0.471,18.0,44.0,0.409,22.0,27.0,0.815,6.0,39.0,45.0,32.0,9.0,3.0,9.0,13.0,122.0,,,0.617,0.575,0.506,0.31,14.0,79.6,48.9,78.0,9.0,7.0,8.3,100.0,122.2,100.1,,,10.0,18.0,0.667,8.0,14.0,0.667,7.0,11.0,1.0,4.0,10.0,11.0,7.0,3.0,1.0,3.0,3.0,34.0,32.4,23.0,0.833,0.833,0.778,0.667,19.8,57.1,30.4,68.2,4.8,5.6,20.5,29.1,244.0,111.0,BOS,122,1,2025,2025-01-29,False
1379,240.0,240.0,41.0,87.0,0.471,18.0,44.0,0.409,22.0,27.0,0.815,6.0,39.0,45.0,32.0,9.0,3.0,9.0,13.0,122.0,,,0.617,0.575,0.506,0.31,14.0,79.6,48.9,78.0,9.0,7.0,8.3,100.0,122.2,100.1,,,10.0,18.0,0.667,8.0,14.0,0.667,7.0,11.0,1.0,4.0,10.0,11.0,7.0,3.0,1.0,3.0,3.0,34.0,32.4,23.0,0.833,0.833,0.778,0.667,19.8,57.1,30.4,68.2,4.8,5.6,20.5,29.1,244.0,111.0,BOS,122,1,0,240.0,240.0,37.0,92.0,0.402,15.0,49.0,0.306,11.0,12.0,0.917,10.0,37.0,47.0,28.0,3.0,7.0,15.0,19.0,100.0,,,0.514,0.484,0.533,0.13,20.4,86.0,51.1,75.7,3.0,16.3,13.4,100.0,100.1,122.2,,,6.0,15.0,0.667,3.0,7.0,0.5,3.0,3.0,1.0,3.0,9.0,11.0,6.0,1.0,3.0,4.0,5.0,16.0,14.3,2.0,0.872,0.833,1.0,0.375,12.7,40.4,24.8,52.9,2.1,14.5,24.4,34.2,165.0,129.0,CHI,100,0,2025,2025-01-29,True
1380,240.0,240.0,39.0,80.0,0.488,10.0,32.0,0.313,16.0,20.0,0.8,7.0,33.0,40.0,27.0,11.0,8.0,11.0,18.0,104.0,,,0.586,0.55,0.4,0.25,17.1,64.7,43.5,69.2,12.2,16.7,11.0,100.0,115.1,91.8,,,7.0,18.0,0.667,3.0,7.0,0.6,4.0,6.0,1.0,2.0,6.0,8.0,7.0,2.0,6.0,3.0,4.0,18.0,15.6,22.0,0.845,0.813,0.625,1.0,23.3,37.5,31.1,48.4,10.1,21.5,29.1,32.0,162.0,106.0,BRK,104,0,1,240.0,240.0,28.0,83.0,0.337,10.0,35.0,0.286,17.0,25.0,0.68,18.0,34.0,52.0,18.0,6.0,7.0,17.0,19.0,83.0,,,0.441,0.398,0.422,0.301,35.3,82.9,56.5,64.3,6.6,14.6,15.3,100.0,91.8,115.1,,,8.0,21.0,0.833,4.0,8.0,0.667,6.0,7.0,1.0,5.0,11.0,13.0,6.0,2.0,3.0,4.0,4.0,23.0,17.5,3.0,0.752,0.833,1.0,1.0,26.7,40.3,29.6,53.7,3.3,17.0,29.1,35.3,139.0,122.0,CHO,83,1,2025,2025-01-29,True
1381,240.0,240.0,28.0,83.0,0.337,10.0,35.0,0.286,17.0,25.0,0.68,18.0,34.0,52.0,18.0,6.0,7.0,17.0,19.0,83.0,,,0.441,0.398,0.422,0.301,35.3,82.9,56.5,64.3,6.6,14.6,15.3,100.0,91.8,115.1,,,8.0,21.0,0.833,4.0,8.0,0.667,6.0,7.0,1.0,5.0,11.0,13.0,6.0,2.0,3.0,4.0,4.0,23.0,17.5,3.0,0.752,0.833,1.0,1.0,26.7,40.3,29.6,53.7,3.3,17.0,29.1,35.3,139.0,122.0,CHO,83,1,0,240.0,240.0,39.0,80.0,0.488,10.0,32.0,0.313,16.0,20.0,0.8,7.0,33.0,40.0,27.0,11.0,8.0,11.0,18.0,104.0,,,0.586,0.55,0.4,0.25,17.1,64.7,43.5,69.2,12.2,16.7,11.0,100.0,115.1,91.8,,,7.0,18.0,0.667,3.0,7.0,0.6,4.0,6.0,1.0,2.0,6.0,8.0,7.0,2.0,6.0,3.0,4.0,18.0,15.6,22.0,0.845,0.813,0.625,1.0,23.3,37.5,31.1,48.4,10.1,21.5,29.1,32.0,162.0,106.0,BRK,104,0,2025,2025-01-29,False
1382,240.0,240.0,40.0,99.0,0.404,9.0,39.0,0.231,20.0,25.0,0.8,17.0,33.0,50.0,21.0,8.0,3.0,14.0,21.0,109.0,,,0.495,0.449,0.394,0.253,32.7,82.5,54.3,52.5,7.9,7.0,11.3,100.0,108.0,114.9,,,16.0,29.0,0.552,5.0,10.0,0.5,18.0,21.0,1.0,6.0,12.0,18.0,6.0,3.0,1.0,3.0,4.0,52.0,37.0,7.0,0.773,0.773,1.0,0.724,17.9,46.5,30.3,25.2,5.5,4.3,100.0,40.8,145.0,123.0,OKC,109,0,1,240.0,240.0,40.0,81.0,0.494,13.0,38.0,0.342,23.0,28.0,0.821,7.0,35.0,42.0,30.0,6.0,7.0,15.0,24.0,116.0,,,0.622,0.574,0.469,0.346,17.5,67.3,45.7,75.0,5.9,11.7,13.8,100.0,114.9,108.0,,,10.0,17.0,0.714,5.0,10.0,0.625,8.0,9.0,1.0,2.0,9.0,9.0,7.0,1.0,4.0,4.0,4.0,27.0,21.0,14.0,0.821,0.75,0.75,1.286,14.2,33.3,19.1,40.0,3.1,12.7,100.0,25.9,174.0,118.0,GSW,116,1,2025,2025-01-29,False
1383,240.0,240.0,40.0,81.0,0.494,13.0,38.0,0.342,23.0,28.0,0.821,7.0,35.0,42.0,30.0,6.0,7.0,15.0,24.0,116.0,,,0.622,0.574,0.469,0.346,17.5,67.3,45.7,75.0,5.9,11.7,13.8,100.0,114.9,108.0,,,10.0,17.0,0.714,5.0,10.0,0.625,8.0,9.0,1.0,2.0,9.0,9.0,7.0,1.0,4.0,4.0,4.0,27.0,21.0,14.0,0.821,0.75,0.75,1.286,14.2,33.3,19.1,40.0,3.1,12.7,100.0,25.9,174.0,118.0,GSW,116,1,0,240.0,240.0,40.0,99.0,0.404,9.0,39.0,0.231,20.0,25.0,0.8,17.0,33.0,50.0,21.0,8.0,3.0,14.0,21.0,109.0,,,0.495,0.449,0.394,0.253,32.7,82.5,54.3,52.5,7.9,7.0,11.3,100.0,108.0,114.9,,,16.0,29.0,0.552,5.0,10.0,0.5,18.0,21.0,1.0,6.0,12.0,18.0,6.0,3.0,1.0,3.0,4.0,52.0,37.0,7.0,0.773,0.773,1.0,0.724,17.9,46.5,30.3,25.2,5.5,4.3,100.0,40.8,145.0,123.0,OKC,109,0,2025,2025-01-29,True
1384,240.0,240.0,44.0,89.0,0.494,12.0,34.0,0.353,19.0,26.0,0.731,9.0,32.0,41.0,26.0,7.0,3.0,15.0,21.0,119.0,,,0.592,0.562,0.382,0.292,22.5,86.5,53.2,59.1,6.8,7.0,13.0,100.0,116.2,129.8,,,12.0,22.0,0.667,6.0,10.0,0.6,7.0,8.0,1.0,4.0,8.0,10.0,9.0,2.0,1.0,4.0,4.0,32.0,24.2,7.0,0.812,0.818,0.909,0.667,15.3,58.0,27.9,61.2,5.7,6.8,25.0,32.8,227.0,136.0,DET,119,0,1,240.0,240.0,46.0,81.0,0.568,19.0,38.0,0.5,22.0,31.0,0.71,5.0,31.0,36.0,28.0,7.0,5.0,13.0,18.0,133.0,,,0.703,0.685,0.469,0.383,13.5,77.5,46.8,60.9,6.8,9.1,12.1,100.0,129.8,116.2,,,15.0,21.0,1.0,4.0,9.0,1.0,10.0,12.0,0.833,1.0,6.0,7.0,8.0,3.0,2.0,4.0,4.0,37.0,30.6,32.0,1.5,1.5,1.0,1.2,6.2,28.9,18.0,38.2,12.5,8.5,40.0,36.5,300.0,124.0,IND,133,1,2025,2025-01-29,False
1385,240.0,240.0,46.0,81.0,0.568,19.0,38.0,0.5,22.0,31.0,0.71,5.0,31.0,36.0,28.0,7.0,5.0,13.0,18.0,133.0,,,0.703,0.685,0.469,0.383,13.5,77.5,46.8,60.9,6.8,9.1,12.1,100.0,129.8,116.2,,,15.0,21.0,1.0,4.0,9.0,1.0,10.0,12.0,0.833,1.0,6.0,7.0,8.0,3.0,2.0,4.0,4.0,37.0,30.6,32.0,1.5,1.5,1.0,1.2,6.2,28.9,18.0,38.2,12.5,8.5,40.0,36.5,300.0,124.0,IND,133,1,0,240.0,240.0,44.0,89.0,0.494,12.0,34.0,0.353,19.0,26.0,0.731,9.0,32.0,41.0,26.0,7.0,3.0,15.0,21.0,119.0,,,0.592,0.562,0.382,0.292,22.5,86.5,53.2,59.1,6.8,7.0,13.0,100.0,116.2,129.8,,,12.0,22.0,0.667,6.0,10.0,0.6,7.0,8.0,1.0,4.0,8.0,10.0,9.0,2.0,1.0,4.0,4.0,32.0,24.2,7.0,0.812,0.818,0.909,0.667,15.3,58.0,27.9,61.2,5.7,6.8,25.0,32.8,227.0,136.0,DET,119,0,2025,2025-01-29,True
1386,240.0,240.0,54.0,100.0,0.54,13.0,42.0,0.31,5.0,6.0,0.833,13.0,34.0,47.0,29.0,10.0,2.0,7.0,17.0,126.0,,,0.614,0.605,0.42,0.06,31.0,85.0,57.3,53.7,10.5,5.0,6.4,100.0,132.6,111.5,,,14.0,23.0,0.714,5.0,11.0,0.5,2.0,3.0,1.0,4.0,11.0,15.0,7.0,3.0,1.0,2.0,4.0,34.0,27.8,20.0,0.833,0.833,1.0,0.286,19.8,42.2,28.0,29.7,4.6,5.7,12.5,35.2,170.0,120.0,CLE,126,0,1,240.0,240.0,39.0,83.0,0.47,15.0,43.0,0.349,13.0,15.0,0.867,6.0,29.0,35.0,27.0,4.0,4.0,14.0,5.0,106.0,,,0.592,0.56,0.518,0.181,15.0,69.0,42.7,69.2,4.2,6.9,13.5,100.0,111.5,132.6,,,9.0,20.0,0.714,4.0,10.0,0.5,5.0,6.0,1.0,2.0,8.0,9.0,6.0,1.0,2.0,4.0,1.0,22.0,19.1,0.0,0.857,0.857,0.889,0.462,8.3,51.4,26.3,32.6,3.7,6.4,20.4,36.6,238.0,140.0,MIA,106,1,2025,2025-01-29,True
1387,240.0,240.0,39.0,83.0,0.47,15.0,43.0,0.349,13.0,15.0,0.867,6.0,29.0,35.0,27.0,4.0,4.0,14.0,5.0,106.0,,,0.592,0.56,0.518,0.181,15.0,69.0,42.7,69.2,4.2,6.9,13.5,100.0,111.5,132.6,,,9.0,20.0,0.714,4.0,10.0,0.5,5.0,6.0,1.0,2.0,8.0,9.0,6.0,1.0,2.0,4.0,1.0,22.0,19.1,0.0,0.857,0.857,0.889,0.462,8.3,51.4,26.3,32.6,3.7,6.4,20.4,36.6,238.0,140.0,MIA,106,1,0,240.0,240.0,54.0,100.0,0.54,13.0,42.0,0.31,5.0,6.0,0.833,13.0,34.0,47.0,29.0,10.0,2.0,7.0,17.0,126.0,,,0.614,0.605,0.42,0.06,31.0,85.0,57.3,53.7,10.5,5.0,6.4,100.0,132.6,111.5,,,14.0,23.0,0.714,5.0,11.0,0.5,2.0,3.0,1.0,4.0,11.0,15.0,7.0,3.0,1.0,2.0,4.0,34.0,27.8,20.0,0.833,0.833,1.0,0.286,19.8,42.2,28.0,29.7,4.6,5.7,12.5,35.2,170.0,120.0,CLE,126,0,2025,2025-01-29,False
1388,240.0,240.0,52.0,96.0,0.542,20.0,43.0,0.465,13.0,17.0,0.765,16.0,35.0,51.0,30.0,6.0,6.0,19.0,17.0,137.0,,,0.662,0.646,0.448,0.177,38.1,77.8,58.6,57.7,5.8,9.2,15.5,100.0,133.0,132.1,,,10.0,21.0,1.0,6.0,11.0,0.6,4.0,4.0,1.0,5.0,10.0,14.0,8.0,3.0,4.0,5.0,5.0,25.0,25.8,8.0,1.022,1.0,0.733,2.0,16.8,28.3,20.5,26.2,6.9,8.7,21.0,42.3,179.0,140.0,DAL,137,0,1,240.0,240.0,51.0,96.0,0.531,15.0,31.0,0.484,19.0,22.0,0.864,10.0,26.0,36.0,31.0,13.0,6.0,8.0,15.0,136.0,,,0.643,0.609,0.323,0.229,22.2,61.9,41.4,60.8,12.6,11.3,7.0,100.0,132.1,133.0,,,13.0,21.0,0.8,5.0,9.0,0.75,7.0,9.0,1.0,4.0,6.0,7.0,8.0,4.0,4.0,3.0,3.0,32.0,30.9,13.0,1.1,1.1,0.8,0.667,15.1,24.7,14.9,36.8,8.9,12.4,28.6,35.8,229.0,139.0,NOP,136,1,2025,2025-01-29,True
1389,240.0,240.0,51.0,96.0,0.531,15.0,31.0,0.484,19.0,22.0,0.864,10.0,26.0,36.0,31.0,13.0,6.0,8.0,15.0,136.0,,,0.643,0.609,0.323,0.229,22.2,61.9,41.4,60.8,12.6,11.3,7.0,100.0,132.1,133.0,,,13.0,21.0,0.8,5.0,9.0,0.75,7.0,9.0,1.0,4.0,6.0,7.0,8.0,4.0,4.0,3.0,3.0,32.0,30.9,13.0,1.1,1.1,0.8,0.667,15.1,24.7,14.9,36.8,8.9,12.4,28.6,35.8,229.0,139.0,NOP,136,1,0,240.0,240.0,52.0,96.0,0.542,20.0,43.0,0.465,13.0,17.0,0.765,16.0,35.0,51.0,30.0,6.0,6.0,19.0,17.0,137.0,,,0.662,0.646,0.448,0.177,38.1,77.8,58.6,57.7,5.8,9.2,15.5,100.0,133.0,132.1,,,10.0,21.0,1.0,6.0,11.0,0.6,4.0,4.0,1.0,5.0,10.0,14.0,8.0,3.0,4.0,5.0,5.0,25.0,25.8,8.0,1.022,1.0,0.733,2.0,16.8,28.3,20.5,26.2,6.9,8.7,21.0,42.3,179.0,140.0,DAL,137,0,2025,2025-01-29,False
1390,240.0,240.0,41.0,84.0,0.488,10.0,28.0,0.357,20.0,23.0,0.87,11.0,36.0,47.0,21.0,3.0,5.0,14.0,19.0,112.0,,,0.595,0.548,0.333,0.274,27.5,85.7,57.3,51.2,3.1,8.5,12.9,100.0,115.5,125.9,,,13.0,25.0,0.857,3.0,7.0,1.0,4.0,6.0,1.0,5.0,9.0,14.0,6.0,2.0,1.0,4.0,5.0,33.0,22.7,0.0,0.952,0.929,0.667,1.0,16.1,27.6,22.0,32.1,3.0,4.3,25.8,36.1,151.0,130.0,DEN,112,0,1,240.0,240.0,48.0,93.0,0.516,14.0,34.0,0.412,12.0,18.0,0.667,6.0,29.0,35.0,33.0,7.0,2.0,6.0,16.0,122.0,,,0.604,0.591,0.366,0.194,14.3,72.5,42.7,68.8,7.2,3.6,5.6,100.0,125.9,115.5,,,10.0,16.0,0.625,5.0,7.0,0.714,7.0,7.0,1.0,3.0,7.0,10.0,15.0,3.0,1.0,2.0,4.0,30.0,34.8,16.0,0.786,0.767,0.6,0.438,25.2,30.7,19.6,57.1,4.4,2.9,11.1,26.1,158.0,124.0,NYK,122,1,2025,2025-01-29,False
1391,240.0,240.0,48.0,93.0,0.516,14.0,34.0,0.412,12.0,18.0,0.667,6.0,29.0,35.0,33.0,7.0,2.0,6.0,16.0,122.0,,,0.604,0.591,0.366,0.194,14.3,72.5,42.7,68.8,7.2,3.6,5.6,100.0,125.9,115.5,,,10.0,16.0,0.625,5.0,7.0,0.714,7.0,7.0,1.0,3.0,7.0,10.0,15.0,3.0,1.0,2.0,4.0,30.0,34.8,16.0,0.786,0.767,0.6,0.438,25.2,30.7,19.6,57.1,4.4,2.9,11.1,26.1,158.0,124.0,NYK,122,1,0,240.0,240.0,41.0,84.0,0.488,10.0,28.0,0.357,20.0,23.0,0.87,11.0,36.0,47.0,21.0,3.0,5.0,14.0,19.0,112.0,,,0.595,0.548,0.333,0.274,27.5,85.7,57.3,51.2,3.1,8.5,12.9,100.0,115.5,125.9,,,13.0,25.0,0.857,3.0,7.0,1.0,4.0,6.0,1.0,5.0,9.0,14.0,6.0,2.0,1.0,4.0,5.0,33.0,22.7,0.0,0.952,0.929,0.667,1.0,16.1,27.6,22.0,32.1,3.0,4.3,25.8,36.1,151.0,130.0,DEN,112,0,2025,2025-01-29,True
1392,240.0,240.0,40.0,90.0,0.444,10.0,41.0,0.244,14.0,17.0,0.824,14.0,32.0,46.0,34.0,5.0,1.0,12.0,16.0,104.0,,,0.533,0.5,0.456,0.189,31.8,86.5,56.8,85.0,5.3,1.9,11.0,100.0,111.3,125.2,,,8.0,18.0,0.667,3.0,9.0,0.5,4.0,4.0,1.0,5.0,11.0,14.0,11.0,1.0,1.0,4.0,4.0,21.0,20.5,2.0,0.838,0.75,1.0,0.667,21.9,35.3,20.5,43.1,2.9,2.5,100.0,27.2,169.0,130.0,SAC,104,0,1,240.0,240.0,43.0,82.0,0.524,12.0,29.0,0.414,19.0,22.0,0.864,5.0,30.0,35.0,30.0,8.0,1.0,10.0,20.0,117.0,,,0.638,0.598,0.354,0.268,13.5,68.2,43.2,69.8,8.6,2.0,9.8,100.0,125.2,111.3,,,12.0,24.0,1.0,3.0,6.0,0.75,6.0,6.0,1.0,1.0,6.0,7.0,8.0,4.0,1.0,3.0,4.0,30.0,21.7,28.0,0.962,1.0,0.8,1.0,7.8,34.8,22.1,40.2,5.6,2.6,41.0,36.5,202.0,122.0,PHI,117,1,2025,2025-01-29,False
1393,240.0,240.0,43.0,82.0,0.524,12.0,29.0,0.414,19.0,22.0,0.864,5.0,30.0,35.0,30.0,8.0,1.0,10.0,20.0,117.0,,,0.638,0.598,0.354,0.268,13.5,68.2,43.2,69.8,8.6,2.0,9.8,100.0,125.2,111.3,,,12.0,24.0,1.0,3.0,6.0,0.75,6.0,6.0,1.0,1.0,6.0,7.0,8.0,4.0,1.0,3.0,4.0,30.0,21.7,28.0,0.962,1.0,0.8,1.0,7.8,34.8,22.1,40.2,5.6,2.6,41.0,36.5,202.0,122.0,PHI,117,1,0,240.0,240.0,40.0,90.0,0.444,10.0,41.0,0.244,14.0,17.0,0.824,14.0,32.0,46.0,34.0,5.0,1.0,12.0,16.0,104.0,,,0.533,0.5,0.456,0.189,31.8,86.5,56.8,85.0,5.3,1.9,11.0,100.0,111.3,125.2,,,8.0,18.0,0.667,3.0,9.0,0.5,4.0,4.0,1.0,5.0,11.0,14.0,11.0,1.0,1.0,4.0,4.0,21.0,20.5,2.0,0.838,0.75,1.0,0.667,21.9,35.3,20.5,43.1,2.9,2.5,100.0,27.2,169.0,130.0,SAC,104,0,2025,2025-01-29,True
1394,240.0,240.0,42.0,75.0,0.56,13.0,29.0,0.448,24.0,27.0,0.889,4.0,30.0,34.0,26.0,8.0,6.0,16.0,19.0,121.0,,,0.696,0.647,0.387,0.36,13.3,75.0,48.6,61.9,8.2,11.3,15.6,100.0,124.2,116.0,,,11.0,20.0,0.75,5.0,10.0,0.667,8.0,10.0,1.0,2.0,7.0,7.0,6.0,3.0,4.0,7.0,4.0,33.0,27.7,14.0,0.82,0.75,1.0,0.625,15.8,23.9,20.4,30.6,4.2,9.1,33.3,36.2,157.0,125.0,MIN,121,0,1,240.0,240.0,43.0,85.0,0.506,12.0,32.0,0.375,15.0,20.0,0.75,10.0,26.0,36.0,30.0,7.0,6.0,16.0,25.0,113.0,,,0.602,0.576,0.376,0.235,25.0,86.7,51.4,69.8,7.2,13.0,14.6,100.0,116.0,124.2,,,13.0,19.0,0.684,4.0,8.0,0.5,4.0,5.0,0.8,3.0,5.0,7.0,8.0,2.0,4.0,9.0,5.0,33.0,33.6,5.0,0.795,0.789,0.857,2.0,38.2,27.7,29.1,36.2,3.1,10.5,29.8,32.3,165.0,131.0,PHO,113,1,2025,2025-01-29,True
